Year,Month,wellAPI,boreID,compSubId,BHP,Qo,Qw,Qg,Qs,CompL,FlowDays,Pressure,Status
2006,5,2ECFC8404E,00,00,4246.040953,0,0,0,1531.060626,41.0105,30,0,2
2006,6,2ECFC8404E,00,00,4246.040953,0,0,0,990.434912,41.0105,23,0,2
2006,7,2ECFC8404E,00,00,4246.040953,0,0,0,1930.970609,41.0105,31,0,2
2006,8,2ECFC8404E,00,00,4246.040953,0,0,0,1898.912865,41.0105,29,0,2
2006,10,2ECFC8404E,00,00,4246.040953,0,0,0,28.811373,41.0105,0,0,2
2006,11,2ECFC8404E,00,00,4246.040953,0,0,0,919.360042,41.0105,22,0,2
2006,12,2ECFC8404E,00,00,4246.040953,0,0,0,736.313185,41.0105,30,0,2
2007,1,2ECFC8404E,00,00,4246.040953,0,0,0,882.398989,41.0105,31,0,2
2007,2,2ECFC8404E,00,00,4246.040953,0,0,0,1022.093541,41.0105,19,0,2
2007,3,2ECFC8404E,00,00,4246.040953,0,0,0,1585.43709,41.0105,30,0,2
2007,4,2ECFC8404E,00,00,4246.040953,0,0,0,107.765354,41.0105,2,0,2
2007,7,2ECFC8404E,00,00,4246.040953,0,0,0,55.187979,41.0105,2,0,2
2007,8,2ECFC8404E,00,00,4246.040953,0,0,0,1613.233902,41.0105,31,0,2
2007,9,2ECFC8404E,00,00,4246.040953,0,0,0,1696.151237,41.0105,29,0,2
2007,10,2ECFC8404E,00,00,4246.040953,0,0,0,1725.233052,41.0105,31,0,2
2007,11,2ECFC8404E,00,00,4246.040953,0,0,0,1772.257845,41.0105,29,0,2
2007,12,2ECFC8404E,00,00,4246.040953,0,0,0,1290.830614,41.0105,30,0,2
2008,1,2ECFC8404E,00,00,4246.040953,0,0,0,1340.74329,41.0105,31,0,2
2008,2,2ECFC8404E,00,00,4246.040953,0,0,0,1071.219137,41.0105,25,0,2
2008,3,2ECFC8404E,00,00,4246.040953,0,0,0,1054.252756,41.0105,28,0,2
2008,4,2ECFC8404E,00,00,4246.040953,0,0,0,1693.006348,41.0105,28,0,2
2008,5,2ECFC8404E,00,00,4246.040953,0,0,0,1760.740108,41.0105,31,0,2
2008,6,2ECFC8404E,00,00,4246.040953,0,0,0,1702.650651,41.0105,29,0,2
2008,7,2ECFC8404E,00,00,4246.040953,0,0,0,1406.076077,41.0105,27,0,2
2008,8,2ECFC8404E,00,00,4246.040953,0,0,0,1311.120353,41.0105,25,0,2
2008,9,2ECFC8404E,00,00,4246.040953,0,0,0,1456.090186,41.0105,28,0,2
2008,10,2ECFC8404E,00,00,4246.040953,0,0,0,431.764798,41.0105,8,0,2
2009,1,2ECFC8404E,00,00,4246.040953,0,0,0,1062.368637,41.0105,22,0,2
2009,2,2ECFC8404E,00,00,4246.040953,0,0,0,312.917886,41.0105,8,0,2
2009,3,2ECFC8404E,00,00,4246.040953,0,0,0,1499.61169,41.0105,31,0,2
2009,4,2ECFC8404E,00,00,4246.040953,0,0,0,889.797965,41.0105,26,0,2
2009,5,2ECFC8404E,00,00,4246.040953,0,0,0,716.023477,41.0105,29,0,2
2009,6,2ECFC8404E,00,00,4246.040953,0,0,0,744.503459,41.0105,28,0,2
2009,7,2ECFC8404E,00,00,4246.040953,0,0,0,945.499937,41.0105,28,0,2
2009,8,2ECFC8404E,00,00,4246.040953,0,0,0,937.789913,41.0105,30,0,2
2009,9,2ECFC8404E,00,00,4246.040953,0,0,0,458.107585,41.0105,26,0,2
2009,10,2ECFC8404E,00,00,4246.040953,0,0,0,1215.555885,41.0105,31,0,2
2009,11,2ECFC8404E,00,00,4246.040953,0,0,0,863.800081,41.0105,29,0,2
2009,12,2ECFC8404E,00,00,4246.040953,0,0,0,612.748913,41.0105,23,0,2
2010,1,2ECFC8404E,00,00,4246.040953,0,0,0,968.021516,41.0105,30,0,2
2010,2,2ECFC8404E,00,00,4246.040953,0,0,0,737.479806,41.0105,26,0,2
2010,3,2ECFC8404E,00,00,4246.040953,0,0,0,537.87993,41.0105,30,0,2
2010,4,2ECFC8404E,00,00,4246.040953,0,0,0,685.379281,41.0105,29,0,2
2010,5,2ECFC8404E,00,00,4246.040953,0,0,0,879.761341,41.0105,31,0,2
2010,6,2ECFC8404E,00,00,4246.040953,0,0,0,870.299593,41.0105,29,0,2
2010,7,2ECFC8404E,00,00,4246.040953,0,0,0,589.821557,41.0105,30,0,2
2010,8,2ECFC8404E,00,00,4246.040953,0,0,0,408.837434,41.0105,29,0,2
2010,9,2ECFC8404E,00,00,4246.040953,0,0,0,641.56027,41.0105,28,0,2
2010,10,2ECFC8404E,00,00,4246.040953,0,0,0,799.211205,41.0105,30,0,2
2010,11,2ECFC8404E,00,00,4246.040953,0,0,0,719.13457,41.0105,28,0,2
2010,12,2ECFC8404E,00,00,4246.040953,0,0,0,691.47294,41.0105,30,0,2
2011,1,2ECFC8404E,00,00,4246.040953,0,0,0,701.009088,41.0105,27,0,2
2011,2,2ECFC8404E,00,00,4246.040953,0,0,0,396.931728,41.0105,22,0,2
2011,3,2ECFC8404E,00,00,4246.040953,0,0,0,331.533676,41.0105,25,0,2
2011,4,2ECFC8404E,00,00,4246.040953,0,0,0,481.799186,41.0105,28,0,2
2011,5,2ECFC8404E,00,00,4246.040953,0,0,0,325.243873,41.0105,29,0,2
2011,6,2ECFC8404E,00,00,4246.040953,0,0,0,263.542904,41.0105,29,0,2
2011,7,2ECFC8404E,00,00,4246.040953,0,0,0,246.31695,41.0105,29,0,2
2011,8,2ECFC8404E,00,00,4246.040953,0,0,0,209.389696,41.0105,30,0,2
2011,9,2ECFC8404E,00,00,4246.040953,0,0,0,200.225513,41.0105,27,0,2
2011,10,2ECFC8404E,00,00,4246.040953,0,0,0,657.792039,41.0105,26,0,2
2011,11,2ECFC8404E,00,00,4246.040953,0,0,0,788.322396,41.0105,28,0,2
2011,12,2ECFC8404E,00,00,4246.040953,0,0,0,737.733446,41.0105,30,0,2
2012,1,2ECFC8404E,00,00,4246.040953,0,0,0,444.547316,41.0105,29,0,2
2012,2,2ECFC8404E,00,00,4246.040953,0,0,0,223.830369,41.0105,25,0,2
2012,3,2ECFC8404E,00,00,4246.040953,0,0,0,282.229713,41.0105,27,0,2
2012,4,2ECFC8404E,00,00,4246.040953,0,0,0,292.685661,41.0105,29,0,2
2012,5,2ECFC8404E,00,00,4246.040953,0,0,0,287.505032,41.0105,30,0,2
2012,6,2ECFC8404E,00,00,4246.040953,0,0,0,301.910718,41.0105,29,0,2
2012,7,2ECFC8404E,00,00,4246.040953,0,0,0,318.548269,41.0105,29,0,2
2012,8,2ECFC8404E,00,00,4246.040953,0,0,0,310.229492,41.0105,30,0,2
2012,9,2ECFC8404E,00,00,4246.040953,0,0,0,26.417189,41.0105,3,0,2
2005,1,2ECFC84058,00,00,4172.101884,0,0,0,1023.81817,45.93176,30,0,2
2005,2,2ECFC84058,00,00,4172.101884,0,0,0,943.246373,45.93176,26,0,2
2005,3,2ECFC84058,00,00,4172.101884,0,0,0,936.775359,45.93176,30,0,2
2005,4,2ECFC84058,00,00,4172.101884,0,0,0,1097.361621,45.93176,29,0,2
2005,5,2ECFC84058,00,00,4172.101884,0,0,0,892.94966,45.93176,27,0,2
2005,6,2ECFC84058,00,00,4172.101884,0,0,0,896.716764,45.93176,29,0,2
2005,7,2ECFC84058,00,00,4172.101884,0,0,0,1059.122291,45.93176,30,0,2
2005,8,2ECFC84058,00,00,4172.101884,0,0,0,1071.904801,45.93176,30,0,2
2005,9,2ECFC84058,00,00,4172.101884,0,0,0,979.74222,45.93176,29,0,2
2005,10,2ECFC84058,00,00,4172.101884,0,0,0,982.224326,45.93176,30,0,2
2005,11,2ECFC84058,00,00,4172.101884,0,0,0,79.461224,45.93176,2,0,2
2005,12,2ECFC84058,00,00,4172.101884,0,0,0,971.673671,45.93176,30,0,2
2006,1,2ECFC84058,00,00,4172.101884,0,0,0,1304.221869,45.93176,29,0,2
2006,2,2ECFC84058,00,00,4172.101884,0,0,0,622.01695,45.93176,13,0,2
2006,3,2ECFC84058,00,00,4172.101884,0,0,0,1461.264081,45.93176,30,0,2
2006,4,2ECFC84058,00,00,4172.101884,0,0,0,921.666341,45.93176,28,0,2
2006,5,2ECFC84058,00,00,4172.101884,0,0,0,1067.643964,45.93176,30,0,2
2006,6,2ECFC84058,00,00,4172.101884,0,0,0,1094.426335,45.93176,29,0,2
2006,7,2ECFC84058,00,00,4172.101884,0,0,0,1089.151052,45.93176,30,0,2
2006,8,2ECFC84058,00,00,4172.101884,0,0,0,1283.729209,45.93176,30,0,2
2006,9,2ECFC84058,00,00,4172.101884,0,0,0,1305.973535,45.93176,29,0,2
2006,10,2ECFC84058,00,00,4172.101884,0,0,0,1402.221081,45.93176,30,0,2
2006,11,2ECFC84058,00,00,4172.101884,0,0,0,1118.956608,45.93176,29,0,2
2006,12,2ECFC84058,00,00,4172.101884,0,0,0,1015.702337,45.93176,31,0,2
2007,1,2ECFC84058,00,00,4172.101884,0,0,0,975.122952,45.93176,30,0,2
2007,2,2ECFC84058,00,00,4172.101884,0,0,0,1177.316999,45.93176,27,0,2
2007,3,2ECFC84058,00,00,4172.101884,0,0,0,1032.137002,45.93176,30,0,2
2007,4,2ECFC84058,00,00,4172.101884,0,0,0,1043.688607,45.93176,28,0,2
2007,5,2ECFC84058,00,00,4172.101884,0,0,0,1440.365707,45.93176,29,0,2
2007,6,2ECFC84058,00,00,4172.101884,0,0,0,1341.196419,45.93176,25,0,2
2007,7,2ECFC84058,00,00,4172.101884,0,0,0,1205.816784,45.93176,31,0,2
2007,8,2ECFC84058,00,00,4172.101884,0,0,0,888.08011,45.93176,21,0,2
2007,10,2ECFC84058,00,00,4172.101884,0,0,0,183.215978,45.93176,4,0,2
2007,11,2ECFC84058,00,00,4172.101884,0,0,0,757.921696,45.93176,28,0,2
2007,12,2ECFC84058,00,00,4172.101884,0,0,0,1071.904801,45.93176,30,0,2
2008,1,2ECFC84058,00,00,4172.101884,0,0,0,1287.584299,45.93176,29,0,2
2008,2,2ECFC84058,00,00,4172.101884,0,0,0,980.992928,45.93176,28,0,2
2008,3,2ECFC84058,00,00,4172.101884,0,0,0,680.922285,45.93176,30,0,2
2008,4,2ECFC84058,00,00,4172.101884,0,0,0,699.216829,45.93176,25,0,2
2008,5,2ECFC84058,00,00,4172.101884,0,0,0,1062.774414,45.93176,27,0,2
2008,6,2ECFC84058,00,00,4172.101884,0,0,0,1464.686296,45.93176,28,0,2
2008,7,2ECFC84058,00,00,4172.101884,0,0,0,898.022083,45.93176,29,0,2
2008,8,2ECFC84058,00,00,4172.101884,0,0,0,629.183562,45.93176,29,0,2
2008,9,2ECFC84058,00,00,4172.101884,0,0,0,769.872331,45.93176,30,0,2
2008,10,2ECFC84058,00,00,4172.101884,0,0,0,592.662109,45.93176,26,0,2
2008,11,2ECFC84058,00,00,4172.101884,0,0,0,286.815177,45.93176,25,0,2
2008,12,2ECFC84058,00,00,4172.101884,0,0,0,898.224956,45.93176,31,0,2
2009,1,2ECFC84058,00,00,4172.101884,0,0,0,1287.381363,45.93176,31,0,2
2009,2,2ECFC84058,00,00,4172.101884,0,0,0,1781.812395,45.93176,27,0,2
2009,3,2ECFC84058,00,00,4172.101884,0,0,0,1912.506993,45.93176,30,0,2
2009,4,2ECFC84058,00,00,4172.101884,0,0,0,1958.436165,45.93176,28,0,2
2009,5,2ECFC84058,00,00,4172.101884,0,0,0,1801.928175,45.93176,30,0,2
2009,6,2ECFC84058,00,00,4172.101884,0,0,0,1488.587533,45.93176,29,0,2
2009,7,2ECFC84058,00,00,4172.101884,0,0,0,1350.076597,45.93176,30,0,2
2009,8,2ECFC84058,00,00,4172.101884,0,0,0,1222.657211,45.93176,29,0,2
2009,9,2ECFC84058,00,00,4172.101884,0,0,0,1333.019694,45.93176,29,0,2
2009,10,2ECFC84058,00,00,4172.101884,0,0,0,1346.830173,45.93176,31,0,2
2009,11,2ECFC84058,00,00,4172.101884,0,0,0,1086.668905,45.93176,29,0,2
2009,12,2ECFC84058,00,00,4172.101884,0,0,0,783.58819,45.93176,30,0,2
2010,1,2ECFC84058,00,00,4172.101884,0,0,0,983.847467,45.93176,29,0,2
2010,2,2ECFC84058,00,00,4172.101884,0,0,0,1501.242013,45.93176,26,0,2
2010,3,2ECFC84058,00,00,4172.101884,0,0,0,977.151871,45.93176,24,0,2
2010,4,2ECFC84058,00,00,4172.101884,0,0,0,1034.25389,45.93176,29,0,2
2010,5,2ECFC84058,00,00,4172.101884,0,0,0,693.907683,45.93176,30,0,2
2010,6,2ECFC84058,00,00,4172.101884,0,0,0,1001.127563,45.93176,30,0,2
2010,7,2ECFC84058,00,00,4172.101884,0,0,0,1024.021106,45.93176,30,0,2
2010,8,2ECFC84058,00,00,4172.101884,0,0,0,1351.091009,45.93176,29,0,2
2010,9,2ECFC84058,00,00,4172.101884,0,0,0,1074.298991,45.93176,29,0,2
2010,10,2ECFC84058,00,00,4172.101884,0,0,0,1466.336505,45.93176,30,0,2
2010,11,2ECFC84058,00,00,4172.101884,0,0,0,783.290609,45.93176,20,0,2
2010,12,2ECFC84058,00,00,4172.101884,0,0,0,817.674868,45.93176,30,0,2
2011,1,2ECFC84058,00,00,4172.101884,0,0,0,555.329046,45.93176,21,0,2
2011,3,2ECFC84058,00,00,4172.101884,0,0,0,683.965749,62.33596,28,0,2
2011,4,2ECFC84058,00,00,4172.101884,0,0,0,687.895182,62.33596,30,0,2
2011,5,2ECFC84058,00,00,4172.101884,0,0,0,734.892885,62.33596,30,0,2
2011,6,2ECFC84058,00,00,4172.101884,0,0,0,738.423299,62.33596,29,0,2
2011,7,2ECFC84058,00,00,4172.101884,0,0,0,741.182688,62.33596,31,0,2
2011,8,2ECFC84058,00,00,4172.101884,0,0,0,793.935925,62.33596,30,0,2
2011,9,2ECFC84058,00,00,4172.101884,0,0,0,788.951416,62.33596,29,0,2
2011,10,2ECFC84058,00,00,4172.101884,0,0,0,991.354673,62.33596,30,0,2
2011,11,2ECFC84058,00,00,4172.101884,0,0,0,678.670129,62.33596,29,0,2
2011,12,2ECFC84058,00,00,4172.101884,0,0,0,644.806621,62.33596,30,0,2
2012,1,2ECFC84058,00,00,4172.101884,0,0,0,660.226799,62.33596,31,0,2
2012,2,2ECFC84058,00,00,4172.101884,0,0,0,745.884303,62.33596,27,0,2
2012,3,2ECFC84058,00,00,4172.101884,0,0,0,415.533018,62.33596,15,0,2
2012,6,2ECFC84058,00,00,4172.101884,0,0,0,593.548096,62.33596,22,0,2
2012,7,2ECFC84058,00,00,4172.101884,0,0,0,818.486438,62.33596,29,0,2
2012,8,2ECFC84058,00,00,4172.101884,0,0,0,513.735166,62.33596,20,0,2
2012,9,2ECFC84058,00,00,4172.101884,0,0,0,895.24917,62.33596,27,0,2
2012,10,2ECFC84058,00,00,4172.101884,0,0,0,868.8049,62.33596,29,0,2
2012,11,2ECFC84058,00,00,4172.101884,0,0,0,851.43016,62.33596,29,0,2
2012,12,2ECFC84058,00,00,4172.101884,0,0,0,774.254914,62.33596,29,0,2
2013,1,2ECFC84058,00,00,4172.101884,0,0,0,881.790315,62.33596,30,0,2
2013,2,2ECFC84058,00,00,4172.101884,0,0,0,850.471723,62.33596,27,0,2
2013,3,2ECFC84058,00,00,4172.101884,0,0,0,351.011786,62.33596,11,0,2
2013,5,2ECFC84058,00,00,4172.101884,0,0,0,893.152517,62.33596,25,0,2
2013,6,2ECFC84058,00,00,4172.101884,0,0,0,1267.396045,62.33596,30,0,2
2013,7,2ECFC84058,00,00,4172.101884,0,0,0,1048.774548,62.33596,31,0,2
2013,8,2ECFC84058,00,00,4172.101884,0,0,0,968.021532,62.33596,26,0,2
2013,9,2ECFC84058,00,00,4172.101884,0,0,0,1046.414168,62.33596,29,0,2
2013,10,2ECFC84058,00,00,4172.101884,0,0,0,998.861872,62.33596,28,0,2
2013,11,2ECFC84058,00,00,4172.101884,0,0,0,1020.416268,62.33596,27,0,2
2013,12,2ECFC84058,00,00,4172.101884,0,0,0,1215.150068,62.33596,30,0,2
2014,1,2ECFC84058,00,00,4172.101884,0,0,0,1098.687193,62.33596,30,0,2
2014,2,2ECFC84058,00,00,4172.101884,0,0,0,974.246111,62.33596,27,0,2
2014,3,2ECFC84058,00,00,4172.101884,0,0,0,1105.585685,62.33596,31,0,2
2014,4,2ECFC84058,00,00,4172.101884,0,0,0,874.492773,62.33596,23,0,2
2014,6,2ECFC84058,00,00,4172.101884,0,0,0,129.360358,62.33596,5,0,2
2014,7,2ECFC84058,00,00,4172.101884,0,0,0,736.921843,62.33596,31,0,2
2014,8,2ECFC84058,00,00,4172.101884,0,0,0,707.298891,62.33596,31,0,2
2014,9,2ECFC84058,00,00,4172.101884,0,0,0,748.906315,62.33596,30,0,2
2014,10,2ECFC84058,00,00,4172.101884,0,0,0,680.110706,62.33596,30,0,2
2014,11,2ECFC84058,00,00,4172.101884,0,0,0,675.315588,62.33596,30,0,2
2014,12,2ECFC84058,00,00,4172.101884,0,0,0,737.327668,62.33596,31,0,2
2015,1,2ECFC84058,00,00,4172.101884,0,0,0,725.153824,62.33596,30,0,2
2015,2,2ECFC84058,00,00,4172.101884,0,0,0,692.10335,62.33596,28,0,2
2015,3,2ECFC84058,00,00,4172.101884,0,0,0,709.936563,62.33596,30,0,2
2015,4,2ECFC84058,00,00,4172.101884,0,0,0,703.619686,62.33596,30,0,2
2015,5,2ECFC84058,00,00,4172.101884,0,0,0,709.936563,62.33596,31,0,2
2015,6,2ECFC84058,00,00,4172.101884,0,0,0,1408.078044,62.33596,29,0,2
2015,7,2ECFC84058,00,00,4172.101884,0,0,0,1518.683988,62.33596,31,0,2
2015,8,2ECFC84058,00,00,4172.101884,0,0,0,1561.089387,62.33596,30,0,2
2015,9,2ECFC84058,00,00,4172.101884,0,0,0,1591.111426,62.33596,30,0,2
2015,10,2ECFC84058,00,00,4172.101884,0,0,0,1651.784384,62.33596,31,0,2
2015,11,2ECFC84058,00,00,4172.101884,0,0,0,1584.821598,62.33596,30,0,2
2015,12,2ECFC84058,00,00,4172.101884,0,0,0,1623.37878,62.33596,30,0,2
2016,1,2ECFC84058,00,00,4172.101884,0,0,0,1776.820486,62.33596,30,0,2
2016,2,2ECFC84058,00,00,4172.101884,0,0,0,1734.408321,62.33596,29,0,2
2016,3,2ECFC84058,00,00,4172.101884,0,0,0,1592.173466,62.33596,30,0,2
2016,4,2ECFC84058,00,00,4172.101884,0,0,0,1445.457487,62.33596,30,0,2
2016,5,2ECFC84058,00,00,4172.101884,0,0,0,1536.499748,62.33596,30,0,2
2016,6,2ECFC84058,00,00,4172.101884,0,0,0,1539.550293,62.33596,29,0,2
2016,7,2ECFC84058,00,00,4172.101884,0,0,0,1408.38371,62.33596,30,0,2
2016,8,2ECFC84058,00,00,4172.101884,0,0,0,1190.495031,62.33596,30,0,2
2016,9,2ECFC84058,00,00,4172.101884,0,0,0,1171.161987,62.33596,30,0,2
2016,10,2ECFC84058,00,00,4172.101884,0,0,0,1148.518689,62.33596,31,0,2
2016,11,2ECFC84058,00,00,4172.101884,0,0,0,1216.652173,62.33596,30,0,2
2016,12,2ECFC84058,00,00,4172.101884,0,0,0,1156.766042,62.33596,29,0,2
2017,1,2ECFC84058,00,00,4172.101884,0,0,0,924.772004,62.33596,30,0,2
2017,2,2ECFC84058,00,00,4172.101884,0,0,0,773.425834,62.33596,28,0,2
2017,3,2ECFC84058,00,00,4172.101884,0,0,0,1020.295922,62.33596,31,0,2
2017,4,2ECFC84058,00,00,4172.101884,0,0,0,1075.78147,62.33596,30,0,2
2017,5,2ECFC84058,00,00,4172.101884,0,0,0,966.986139,62.33596,31,0,2
2017,6,2ECFC84058,00,00,4172.101884,0,0,0,1017.954883,62.33596,30,0,2
2017,7,2ECFC84058,00,00,4172.101884,0,0,0,1349.247307,62.33596,28,0,2
2017,8,2ECFC84058,00,00,4172.101884,0,0,0,1244.645004,62.33596,31,0,2
2017,9,2ECFC84058,00,00,4172.101884,0,0,0,1001.116423,62.33596,30,0,2
2017,10,2ECFC84058,00,00,4172.101884,0,0,0,1110.347255,62.33596,31,0,2
2017,11,2ECFC84058,00,00,4172.101884,0,0,0,1083.928475,62.33596,30,0,2
2017,12,2ECFC84058,00,00,4172.101884,0,0,0,471.541717,62.33596,14,0,2
2005,1,2ECFC8406C,00,00,4199.882292,0,0,0,1396.945801,59.05512,31,0,2
2005,2,2ECFC8406C,00,00,4199.882292,0,0,0,1252.345415,59.05512,28,0,2
2005,3,2ECFC8406C,00,00,4199.882292,0,0,0,674.0238,59.05512,31,0,2
2005,4,2ECFC8406C,00,00,4199.882292,0,0,0,587.048617,59.05512,28,0,2
2005,5,2ECFC8406C,00,00,4199.882292,0,0,0,639.531309,59.05512,31,0,2
2005,6,2ECFC8406C,00,00,4199.882292,0,0,0,506.329435,59.05512,30,0,2
2005,7,2ECFC8406C,00,00,4199.882292,0,0,0,327.272833,59.05512,26,0,2
2005,8,2ECFC8406C,00,00,4199.882292,0,0,0,614.574983,59.05512,23,0,2
2005,9,2ECFC8406C,00,00,4199.882292,0,0,0,651.204643,59.05512,29,0,2
2005,10,2ECFC8406C,00,00,4199.882292,0,0,0,584.951999,59.05512,30,0,2
2005,11,2ECFC8406C,00,00,4199.882292,0,0,0,683.911621,59.05512,30,0,2
2005,12,2ECFC8406C,00,00,4199.882292,0,0,0,219.331643,59.05512,17,0,2
2006,1,2ECFC8406C,00,00,4199.882292,0,0,0,469.300738,59.05512,30,0,2
2006,2,2ECFC8406C,00,00,4199.882292,0,0,0,224.186678,59.05512,21,0,2
2006,3,2ECFC8406C,00,00,4199.882292,0,0,0,503.387412,59.05512,30,0,2
2006,4,2ECFC8406C,00,00,4199.882292,0,0,0,344.052421,59.05512,28,0,2
2006,5,2ECFC8406C,00,00,4199.882292,0,0,0,345.73646,59.05512,30,0,2
2006,6,2ECFC8406C,00,00,4199.882292,0,0,0,265.429834,59.05512,29,0,2
2006,7,2ECFC8406C,00,00,4199.882292,0,0,0,817.674876,59.05512,27,0,2
2006,8,2ECFC8406C,00,00,4199.882292,0,0,0,758.631844,59.05512,30,0,2
2006,9,2ECFC8406C,00,00,4199.882292,0,0,0,567.340556,59.05512,29,0,2
2006,10,2ECFC8406C,00,00,4199.882292,0,0,0,432.982158,59.05512,31,0,2
2006,11,2ECFC8406C,00,00,4199.882292,0,0,0,865.47736,59.05512,28,0,2
2006,12,2ECFC8406C,00,00,4199.882292,0,0,0,644.400824,59.05512,26,0,2
2007,1,2ECFC8406C,00,00,4199.882292,0,0,0,585.966513,59.05512,29,0,2
2007,2,2ECFC8406C,00,00,4199.882292,0,0,0,624.038679,59.05512,25,0,2
2007,3,2ECFC8406C,00,00,4199.882292,0,0,0,841.008041,59.05512,31,0,2
2007,4,2ECFC8406C,00,00,4199.882292,0,0,0,564.19565,59.05512,30,0,2
2007,5,2ECFC8406C,00,00,4199.882292,0,0,0,447.387865,59.05512,25,0,2
2007,6,2ECFC8406C,00,00,4199.882292,0,0,0,935.08457,59.05512,27,0,2
2007,7,2ECFC8406C,00,00,4199.882292,0,0,0,1323.294166,59.05512,31,0,2
2007,8,2ECFC8406C,00,00,4199.882292,0,0,0,795.356185,59.05512,28,0,2
2007,9,2ECFC8406C,00,00,4199.882292,0,0,0,1337.841829,59.05512,29,0,2
2007,10,2ECFC8406C,00,00,4199.882292,0,0,0,758.226058,59.05512,29,0,2
2007,11,2ECFC8406C,00,00,4199.882292,0,0,0,751.841561,59.05512,25,0,2
2007,12,2ECFC8406C,00,00,4199.882292,0,0,0,1003.73143,59.05512,30,0,2
2008,1,2ECFC8406C,00,00,4199.882292,0,0,0,654.545686,59.05512,25,0,2
2008,2,2ECFC8406C,00,00,4199.882292,0,0,0,664.984371,59.05512,29,0,2
2008,3,2ECFC8406C,00,00,4199.882292,0,0,0,638.313922,59.05512,30,0,2
2008,4,2ECFC8406C,00,00,4199.882292,0,0,0,611.578874,59.05512,26,0,2
2008,5,2ECFC8406C,00,00,4199.882292,0,0,0,663.473137,59.05512,30,0,2
2008,6,2ECFC8406C,00,00,4199.882292,0,0,0,614.933419,59.05512,23,0,2
2008,7,2ECFC8406C,00,00,4199.882292,0,0,0,1071.701881,59.05512,30,0,2
2008,8,2ECFC8406C,00,00,4199.882292,0,0,0,824.57336,59.05512,30,0,2
2008,9,2ECFC8406C,00,00,4199.882292,0,0,0,884.975773,59.05512,29,0,2
2008,10,2ECFC8406C,00,00,4199.882292,0,0,0,991.557562,59.05512,30,0,2
2008,11,2ECFC8406C,00,00,4199.882292,0,0,0,776.581453,59.05512,30,0,2
2008,12,2ECFC8406C,00,00,4199.882292,0,0,0,767.985375,59.05512,31,0,2
2009,1,2ECFC8406C,00,00,4199.882292,0,0,0,514.343864,59.05512,26,0,2
2009,2,2ECFC8406C,00,00,4199.882292,0,0,0,894.949629,59.05512,27,0,2
2009,3,2ECFC8406C,00,00,4199.882292,0,0,0,653.937016,59.05512,29,0,2
2009,4,2ECFC8406C,00,00,4199.882292,0,0,0,596.483321,59.05512,27,0,2
2009,5,2ECFC8406C,00,00,4199.882292,0,0,0,612.951782,59.05512,30,0,2
2009,6,2ECFC8406C,00,00,4199.882292,0,0,0,53.253696,59.05512,7,0,2
2009,7,2ECFC8406C,00,00,4199.882292,0,0,0,2.231867,45.93176,2,0,2
2009,8,2ECFC8406C,00,00,4199.882292,0,0,0,934.137719,59.05512,27,0,2
2009,9,2ECFC8406C,00,00,4199.882292,0,0,0,824.174316,59.05512,23,0,2
2009,10,2ECFC8406C,00,00,4199.882292,0,0,0,705.878607,59.05512,31,0,2
2009,11,2ECFC8406C,00,00,4199.882292,0,0,0,555.599561,59.05512,29,0,2
2009,12,2ECFC8406C,00,00,4199.882292,0,0,0,1090.571281,59.05512,28,0,2
2010,1,2ECFC8406C,00,00,4199.882292,0,0,0,715.820557,59.05512,29,0,2
2010,2,2ECFC8406C,00,00,4199.882292,0,0,0,376.714495,37.72966,26,0,2
2010,3,2ECFC8406C,00,00,4199.882292,0,0,0,280.809444,37.72966,25,0,2
2010,4,2ECFC8406C,00,00,4199.882292,0,0,0,626.255078,37.72966,29,0,2
2010,5,2ECFC8406C,00,00,4199.882292,0,0,0,1140.68687,37.72966,29,0,2
2010,6,2ECFC8406C,00,00,4199.882292,0,0,0,735.278385,37.72966,28,0,2
2010,7,2ECFC8406C,00,00,4199.882292,0,0,0,429.735824,37.72966,30,0,2
2010,8,2ECFC8406C,00,00,4199.882292,0,0,0,594.691091,37.72966,30,0,2
2010,9,2ECFC8406C,00,00,4199.882292,0,0,0,600.047526,37.72966,28,0,2
2010,10,2ECFC8406C,00,00,4199.882292,0,0,0,1000.485068,37.72966,31,0,2
2010,11,2ECFC8406C,00,00,4199.882292,0,0,0,751.00293,37.72966,27,0,2
2010,12,2ECFC8406C,00,00,4199.882292,0,0,0,991.151777,37.72966,28,0,2
2011,1,2ECFC8406C,00,00,4199.882292,0,0,0,975.122921,37.72966,31,0,2
2011,2,2ECFC8406C,00,00,4199.882292,0,0,0,653.690639,37.72966,25,0,2
2011,3,2ECFC8406C,00,00,4199.882292,0,0,0,661.038369,37.72966,30,0,2
2011,4,2ECFC8406C,00,00,4199.882292,0,0,0,527.505111,37.72966,26,0,2
2011,5,2ECFC8406C,00,00,4199.882292,0,0,0,693.907699,37.72966,31,0,2
2011,6,2ECFC8406C,00,00,4199.882292,0,0,0,644.285872,37.72966,29,0,2
2011,7,2ECFC8406C,00,00,4199.882292,0,0,0,629.183531,37.72966,30,0,2
2011,8,2ECFC8406C,00,00,4199.882292,0,0,0,641.763168,37.72966,31,0,2
2011,9,2ECFC8406C,00,00,4199.882292,0,0,0,600.047526,37.72966,28,0,2
2011,10,2ECFC8406C,00,00,4199.882292,0,0,0,620.661857,37.72966,30,0,2
